 Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,Label
45.0,28.0,1150.0,1296.0,544.0,344.0,467.3,105.99142615462004,648.0,648.0,648.0,0.0,63019598.35484619,5600988.587165499,110477.16666666669,121019.06839666574,250033.0,40546.0,1767.0,583.1666666666666,973.1006677516366,1751.0,29.0,33.0,31.5,0.7071067811865476,32.0,31.0,5.0,0.0,0.0,0.0,900.0,560.0,5553934.620219317,47053.96694618318,344.0,848.0,607.8666666666667,260.17052217605334,5887.733333333333,0.0
17.0,11.0,1374.0,4290.0,371.0,0.0,114.5,169.93875902271918,1073.0,0.0,476.66666666666674,565.2572423242358,1015.0981512453234,4.974655259865618,1242339.3,3479309.8818635484,10784829.0,4.0,6354905.0,1497281.4318181819,3062576.683153689,6352779.0,5.0,5579605.0,697452.375,1752071.2471447643,5005072.0,4.0,0.0,0.0,0.0,0.0,576.0,384.0,3.0156672665264965,1.958987993339122,0.0,1073.0,257.45454545454544,415.0615246732335,172276.06926406926,2.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,40.0,64.95382975621992,115.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,16666.666666666668,16666.666666666668,0.0,0.0,0.0,0.0,0.0,1.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16091.749947037328,40935.5,127.98632739476508,41026.0,40845.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,60.0,5372.0781820748125,10719.671764962513,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40773.80952380953,258.0,63.639610306789294,303.0,213.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,15178.571428571428,25595.23809523809,0.0,0.0,0.0,0.0,0.0,2.0
20.0,17.0,2634.0,4292.0,1317.0,0.0,292.66666666666663,580.7424127786776,2146.0,0.0,715.3333333333333,1108.1896347948154,1523.816692175564,4718.89611528985,776278.3095238095,2610839.4738205387,9354872.0,9.0,9105287.0,1138160.875,3218247.899855922,9102918.0,4.0,2612.0,741.5,1036.1050823066666,1837.0,9.0,0.0,0.0,0.0,0.0,672.0,576.0,1183.0300025379295,3535.8661127519204,0.0,2146.0,432.875,803.4263986554668,322753.7166666666,4.0
33.0,47.0,2886.0,6738.0,648.0,0.0,99.51724137931036,166.17323591654394,976.0,0.0,153.13636363636363,315.86666239788,633.2945530351286,39.51618241902895,449275.5555555556,592693.6672126947,2490047.0,186048.0,15405380.0,647070.0000000001,1129650.3316930407,4098281.0,3.0,14828119.0,344842.90697674424,596251.58388548,2095477.0,4.0,0.0,0.0,0.0,0.0,1072.0,1568.0,21.660806350292276,17.855376068736675,0.0,976.0,130.05405405405412,265.11211853534417,70284.43539429837,3.0
10.0,2.0,154.0,0.0,77.0,0.0,46.25,43.60555865898441,0.0,0.0,0.0,0.0,31754601.226993866,3036167.7842773576,185.83333333333331,272.37043502771394,419.0,5.0,167.0,56.83333333333333,92.76531260633087,163.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,200.0,40.0,3028415.8462928617,7751.937984496126,0.0,77.0,54.46666666666666,37.87784833486589,719.5333333333333,0.0
12.0,9.0,1966.0,4290.0,519.0,0.0,163.83333333333331,242.56539262015448,1073.0,0.0,476.66666666666674,565.2572423242358,963.3067289654292,3.2336063472305008,324714.85,1149959.7422708818,5004874.0,2.0,1489423.0,135402.0909090909,445432.49380426976,1478405.0,2.0,6494137.0,811767.125,1771457.145451445,5005030.0,2.0,0.0,0.0,0.0,0.0,400.0,304.0,1.8477750555602857,1.3858312916702145,0.0,1073.0,284.3636363636363,424.9011700725292,180541.00432900432,1.0
2294.0,0.0,1003312.0,0.0,11880.0,8856.0,11717.899690402473,690.1315215210208,0.0,0.0,0.0,0.0,962017030.3079386,2189058.2057370935,4029.4242452734916,8343.521690809142,62108.0,17.0,345354.0,4029.4242452734916,8343.521690809142,62108.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26896.0,0.0,2189058.2057370935,0.0,8856.0,11880.0,11722.144197266147,681.3115315309271,34985.461674714315,27.0
10.0,2.0,154.0,0.0,77.0,0.0,46.25,43.60555865898441,0.0,0.0,0.0,0.0,32230000.0,3063255.8139534886,100.33333333333334,141.9521661709567,225.0,7.0,104.0,35.833333333333336,54.978032085011364,99.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,320.0,64.0,3047751.9379844964,15503.875968992252,0.0,77.0,54.46666666666666,37.87784833486589,719.5333333333333,0.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4723.343089267983,236059.16666666666,333782.03464082064,472221.0,4.0,0.0,0.0,0.0,0.0,0.0,674.0,338.0,472.34732983261375,672.0,4.0,0.0,0.0,0.0,0.0,64.0,160.0,1181.3659354163715,3541.977153851611,0.0,0.0,0.0,0.0,0.0,2.0
17.0,11.0,2004.0,4290.0,528.0,0.0,167.0,247.2120914959829,1073.0,0.0,476.66666666666674,565.2572423242358,1162.3210742993524,4.112213952882365,5254015.85,13324170.28957699,34904310.0,4.0,30309630.0,7512173.386363637,15069142.48958436,30296843.0,4.0,5414880.0,676861.75,1754350.444201724,5005067.0,4.0,0.0,0.0,0.0,0.0,576.0,384.0,2.383281822527614,1.7289321303547507,0.0,1073.0,286.0909090909091,425.7928077733525,181299.5151515152,2.0
127.0,131.0,7216.0,164846.0,1793.0,72.0,326.6300505050505,533.0519693447606,7393.0,253.0,3882.814536340852,2984.069227037439,12488.32248699441,98.6339769048851,2913409.849092157,18625634.031846497,124662776.0,7.0,241963879.0,5915817.768388445,26560719.59289132,124627648.0,7.0,237211707.0,5055613.105423421,24218118.863827996,120000631.0,8.0,0.0,0.0,0.0,0.0,4112.0,4240.0,49.60579035458556,49.028186550299544,72.0,7393.0,2087.967626770943,2837.3780896860317,2787986.6044786833,1.0
18.0,10.0,1652.0,4290.0,441.0,0.0,127.07692307692308,199.0562992130876,1073.0,0.0,536.25,573.2754884994523,1338.728199198791,6.308373222076989,961686.7166666666,2610456.5160690825,7936503.0,3.0,8877099.0,1479517.9166666665,3239768.2598762717,7936503.0,3.0,939943.0,134278.42857142855,350940.3676570789,930096.0,4.0,0.0,0.0,0.0,0.0,608.0,352.0,4.055382354164646,2.252990867912343,0.0,1073.0,270.09090909090907,418.7030893799054,175312.27705627706,2.0
256.0,314.0,19770.0,125526.0,3779.0,891.0,1566.048202614379,1100.1393449424502,15743.0,2147.0,6869.429206349206,4850.582143464607,452873.26235408615,3637.768562750677,25836941.723648716,86652130.44378503,370745419.0,72.0,598627238.0,37314678.52328999,104795426.86490604,340934932.0,92.0,641582296.0,40562694.37090255,103660963.06775863,343628992.0,85.0,6.0,0.0,0.0,0.0,5528.0,7312.0,1759.4357488000885,1878.3328139505882,891.0,16049.0,4442.26452024435,5182.782130869714,3641223.7151876315,0.0
17.0,17.0,1870.0,3730.0,648.0,0.0,124.66666666666666,232.2405362262727,976.0,0.0,266.42857142857144,425.4358334128054,712.9577395573016,38892.58099146874,280725.5357142857,941416.9517547787,4931730.0,147.0,7854603.0,561043.0714285715,1292849.6112790457,4931578.0,1.0,7340737.0,564673.9230769231,1374976.959634201,4931559.0,4.0,0.0,0.0,0.0,0.0,560.0,584.0,15279.687486008734,23612.893505460008,0.0,976.0,186.66666666666663,336.8011112002856,113434.98850574715,3.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342664052040372,2995107.8421052643,4471041.501981671,9967265.0,1.0,113814098.0,2995107.8421052643,4471041.501981671,9967265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342664052040372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8008.0,0.0,3523088.0,0.0,19144.0,19144.0,19144.0,0.0,0.0,0.0,0.0,0.0,2030609430.9250417,4942294.161193277,7396.010050251256,25675.507389416627,294836.0,46.0,1470222.0,7396.010050251256,25675.507389416627,294836.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848.0,0.0,4942294.161193276,0.0,19144.0,19144.0,19144.0,0.0,0.0,44.0
8680.0,12.0,3814456.0,576.0,20856.0,20680.0,20724.666666666664,64.99976689934893,118.0,0.0,48.0,43.51802134539415,2189191482.5350018,4975435.581955833,2374727.664509289,9222160.641127497,43509101.0,44.0,55905080.0,4957208.723797826,13169151.905163348,43589914.0,44.0,11161536.0,1014685.0909090912,3338383.3182662674,11080022.0,1.0,1.0,0.0,0.0,0.0,-130714330225.0,240.0,4975435.361559265,0.220396567257346,20680.0,20856.0,20726.32,52.98326779905772,2807.226666666667,47.0
22.0,22.0,1074.0,1060.0,177.0,0.0,48.81818181818183,65.13987613745873,118.0,0.0,48.18181818181817,37.47715032572243,17.78403446889227,0.3666811230699437,2790587.65116279,12398373.785962112,58463375.0,1.0,119995269.0,5714060.428571427,17479376.337308675,58507369.0,1.0,61946741.0,2949844.809523809,12750013.493936207,58504414.0,1.0,1.0,0.0,0.0,0.0,440.0,440.0,0.1833405615349718,0.1833405615349718,0.0,177.0,48.44444444444444,51.92063679552212,2695.7525252525256,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.5086976045964,29191.0,39815.76863505212,57345.0,1037.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,984.8755619997266,1002.6331356048692,0.0,0.0,0.0,0.0,0.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32543.103448275862,225.0,107.48023074035522,301.0,149.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,96.0,13146.551724137931,19396.551724137928,0.0,0.0,0.0,0.0,0.0,2.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426.15094736859,134953.0,190810.9290159667,270042.0,6.0,0.0,0.0,0.0,0.0,0.0,749.0,376.0,523.2590180780452,746.0,6.0,0.0,0.0,0.0,0.0,64.0,160.0,1107.4660626622306,3318.68488470636,0.0,0.0,0.0,0.0,0.0,2.0
3400.0,0.0,1489808.0,0.0,13640.0,10544.0,13557.15714285715,496.6537306371239,0.0,0.0,0.0,0.0,378854083.1558915,862138.2197688055,5935.632990199669,8610.755921382193,56647.0,19.0,553766.0,5935.632990199669,8610.755921382193,56647.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,862138.2197688054,0.0,10544.0,13640.0,13558.351227818286,493.2667087536754,14064.111309413282,31.0
1189.0,1394.0,130430.0,1188564.0,15213.0,1206.0,3140.6919757240253,3749.3906911387335,29162.0,3185.0,9214.8151899978,7162.212377747529,31402866.141687535,2004993.4107374635,14386153.671216963,64942681.53803496,466233741.0,94.0,1267705323.0,27885536.34949929,89240792.10613571,461267020.0,106.0,1255677458.0,28924604.402952246,88677439.00343247,466248890.0,100.0,2.0,0.0,0.0,0.0,24452.0,29224.0,2002544.9909891523,2448.4197483110656,1206.0,32736.0,6107.960456283105,7984.889191906623,4300659.971796249,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14612.041248417647,40974.0,142.8355697996826,41075.0,40873.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,60.0,4878.836158189406,9733.205090228243,0.0,0.0,0.0,0.0,0.0,0.0
18.0,15.0,106.0,0.0,106.0,0.0,53.0,74.95331880577403,0.0,0.0,0.0,0.0,106000000.0,4100909.9182778522,68527.83333333333,20490.74719520415,91560.0,56422.0,1157.0,579.5,808.2230508962239,1151.0,8.0,201.0,104.5,132.22896808188435,198.0,11.0,2.0,0.0,0.0,0.0,360.0,300.0,4041156.4754031207,59753.442874731016,0.0,106.0,70.66666666666666,61.19912853410034,1872.6666666666672,0.0
22.0,33.0,1326.0,1452.0,175.0,0.0,66.30000000000004,75.57923691485367,118.0,0.0,51.85714285714285,46.12680933776516,61.429606248607165,3881.1440411838507,1153224.5567375885,5334429.396867273,33258678.0,6.0,45222494.0,2380131.2631578944,7899056.61253575,32961121.0,1.0,12306207.0,456214.685185185,2302531.730237366,11973845.0,6.0,1.0,0.0,0.0,0.0,464.0,720.0,971.118394939551,2910.0256462443,0.0,175.0,60.265306122449005,61.55139299473114,3788.5739795918375,2.0
1200.0,0.0,528000.0,0.0,2640.0,2640.0,2640.0,0.0,0.0,0.0,0.0,0.0,13619563.650008757,30953.5537500199,1173.6984924623116,1726.2209682192395,15415.0,4.0,233566.0,1173.6984924623116,1726.2209682192395,15415.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30953.5537500199,0.0,2640.0,2640.0,2640.0,0.0,0.0,6.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93427964496846,36436.2,81418.48634493274,182082.0,2.0,182181.0,60727.0,105177.0532388125,182175.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,80.0,40.0,21.956186429978978,10.978093214989489,0.0,0.0,0.0,0.0,0.0,1.0
13.0,14.0,1148.0,2146.0,574.0,0.0,127.55555555555551,253.1102087585125,1073.0,0.0,357.66666666666663,554.0948173974077,767.8799589624808,40320.92995016346,366200.1666666667,1178019.7675115936,4385112.0,41185.0,4289733.0,536216.625,1516203.9797825862,4288630.0,2.0,1242.0,365.5,497.63114065311225,839.0,8.0,0.0,0.0,0.0,0.0,384.0,368.0,13443.318447578022,26877.611502585427,0.0,1073.0,205.875,390.1672931790498,152230.51666666663,1.0
4.0,5.0,62.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,14.246313708883012,13614.625196726718,4379451.833333333,38767.285664480085,4406884.0,4352007.0,4352003.0,4352003.0,0.0,4352003.0,4352003.0,115.0,58.5,77.07463914933369,113.0,4.0,1.0,0.0,0.0,0.0,80.0,100.0,3408.571268421873,10206.053928304846,31.0,31.0,31.0,0.0,0.0,0.0
106569.0,0.0,46656360.0,0.0,658072.0,543520.0,645246.8593107741,33280.385273449356,0.0,0.0,0.0,0.0,inf,inf,261606.19354077312,602166.3738415097,3686498.0,463.0,11215685.0,261606.19354077312,602166.3738415097,3686498.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31880570781.0,0.0,187775323.85619166,0.0,543520.0,658072.0,646443.968496905,32365.791778416286,2856684.409706445,1502.0
340.0,335.0,29764.0,142880.0,8262.0,992.0,1750.532120733537,1785.04140689105,22284.0,2063.0,5145.485667440014,5099.230844551831,307692.0538144132,4595.789960583302,12438120.65971504,56868004.37227325,312781094.0,67.0,814930406.0,24120172.765266296,78099621.25838108,312404351.0,89.0,805052203.0,25396762.990202434,79699373.14544445,312436278.0,77.0,0.0,0.0,0.0,0.0,7304.0,7252.0,2314.4634928672704,2281.326467716032,992.0,22284.0,3294.798416639147,4632.804381037606,2396535.6718860697,0.0
11.0,12.0,240.0,732.0,120.0,120.0,120.0,0.0,366.0,366.0,366.0,0.0,46545.885611736114,69005.57438007147,112350.33333333333,36266.2731763791,154196.0,91402.0,11.0,11.0,0.0,11.0,11.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,252.0,276.0,29695.09488234343,39310.47949772804,120.0,366.0,218.4,134.73974914627084,8737.199999999999,3.0
5.0,3.0,101.0,31.0,35.0,0.0,20.2,18.512158166999328,31.0,0.0,10.333333333333332,17.8978583448784,2.9931736593099,0.1814044642005999,6300049.714285714,16628473.011634378,44009805.0,2.0,44100348.0,11025087.0,22049949.333885416,44100011.0,2.0,90539.0,45269.5,64017.91243472407,90537.0,2.0,1.0,0.0,0.0,0.0,100.0,60.0,0.1133777901253749,0.0680266740752249,0.0,35.0,18.111111111111114,17.251408960172242,297.6111111111112,0.0
35.0,21.0,4030.0,8580.0,1061.0,0.0,321.3846153846154,490.3338594135623,2146.0,0.0,1012.9166666666667,1138.532730823688,2126.5144880051594,8.446380444173428,3963088.433333333,10468371.300138274,29994044.0,8.0,27170679.0,5639105.621212121,11933350.99136693,26514308.0,9.0,7185666.0,909849.8392857143,2020427.990884291,5655850.0,10.0,0.0,0.0,0.0,0.0,1184.0,736.0,5.207812571624532,3.2385678725488956,0.0,2146.0,573.1818181818182,853.3372151648705,364159.51515151514,4.0
25.0,24.0,1426.0,2834.0,440.0,0.0,57.04,118.46078113311027,976.0,0.0,118.08333333333331,275.46970427075,1521.8514287184082,17.50486385145587,58317.12500000003,260823.73979421303,1701685.0,1.0,2799222.0,116634.25,376192.9153188676,1761804.0,1.0,2783017.0,121000.73913043474,378736.0787368017,1701685.0,1.0,0.0,0.0,0.0,0.0,816.0,784.0,8.931052985436668,8.573810866019201,0.0,976.0,85.19999999999997,208.7449376142852,43574.44897959184,1.0
162649.0,2.0,71137720.0,0.0,1163000.0,961760.0,1138456.9960416793,58836.30129370208,0.0,0.0,0.0,0.0,inf,inf,1042151.2294052903,2098186.3547868095,6462357.0,1505.0,14151617.0,1042108.2294052902,2098113.6017799987,6462230.0,1505.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,274829.0,40.0,455099267.94707805,15151.515151515148,961760.0,1163000.0,1140959.5363212207,57086.70832564993,5195124.555842762,2672.0
290.0,303.0,23889.0,184628.0,5509.0,972.0,1538.0171582803164,1142.2808797186926,15646.0,2017.0,4981.848153638476,3545.731215089409,274245.95653414517,3075.1553523405187,7264896.754923824,43712141.14401428,292603141.0,44.0,566809200.0,14070755.559913244,61206131.969955005,292253691.0,58.0,566308948.0,14811847.073421318,61791290.963241145,292297350.0,52.0,0.0,0.0,0.0,0.0,6064.0,6204.0,1548.0925998631515,1527.062752477367,972.0,16328.0,3168.4175877658404,3612.2091226874572,1948460.7200928284,0.0
159790.0,14.0,69813958.0,2146.0,1253243.0,1020768.0,1224505.8202444818,69574.80345250628,1073.0,0.0,357.66666666666663,554.0948173974077,inf,inf,993787.7968543596,2200110.4406618522,7613688.0,2017.0,15875787.0,1105394.501616263,2260620.5080655585,7613785.0,2017.0,1467406.0,210742.6857142857,267394.3841275915,527830.0,2.0,0.0,0.0,0.0,0.0,-6375160906.0,208.0,492555211.6744919,310.97709810616124,1020768.0,1253825.0,1227371.3982288525,67714.92312167995,6330474.547851236,2876.0
23.0,21.0,9840.0,9424.0,1534.0,47.0,559.9473684210525,570.6910502660797,3078.0,158.0,727.2500000000001,900.2868802035644,45455.72621735865,17699.303563687135,141848.58823529413,58819.89164312013,296054.0,113315.0,731261.0,40628.444444444445,67786.23660598525,167639.0,5.0,601601.0,40111.4,65705.0041123201,164200.0,7.0,0.0,0.0,0.0,0.0,484.0,444.0,5944.726297267672,11754.57726641946,47.0,3078.0,615.1222222222223,784.4741488211586,527404.6206349207,0.0
15648.0,0.0,6824064.0,0.0,50160.0,19632.0,49678.422857142985,3742.979154783776,0.0,0.0,0.0,0.0,1764353958.85739,4028218.1118614287,9310.256016691717,24970.69620201029,154265.0,7.0,1004863.0,9310.256016691717,24970.69620201029,154265.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5574484.0,0.0,4028218.1118614282,0.0,19632.0,50160.0,49683.10868921333,3727.0897269590823,126200.35164360893,114.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.8891109315873,47371.333333333336,66957.10894245512,94905.0,5.0,0.0,0.0,0.0,0.0,0.0,837.0,420.0,586.8986283848344,835.0,5.0,0.0,0.0,0.0,0.0,64.0,160.0,1010.6297036438624,3021.259407287725,0.0,0.0,0.0,0.0,0.0,2.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730.234385930064,61879.833333333336,87478.28015948668,123895.0,5.0,0.0,0.0,0.0,0.0,0.0,710.0,356.5,497.0960671741428,708.0,5.0,0.0,0.0,0.0,0.0,64.0,160.0,1184.587932564923,3545.6464533651406,0.0,0.0,0.0,0.0,0.0,2.0
10.0,9.0,0.0,62.0,0.0,0.0,0.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,169.5689393462844,17536.596097698348,179260.06666666665,339185.308827503,652018.0,8.0,286482.0,95494.0,165393.53161475208,286474.0,4.0,11.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,200.0,180.0,5872.552271939003,11664.043825759343,0.0,31.0,12.4,16.97939928266015,288.3,2.0
8.0,2.0,93.0,0.0,62.0,0.0,25.833333333333336,37.92864138110696,0.0,0.0,0.0,0.0,31360465.11627907,2046511.6279069767,25.57142857142857,39.849120202990434,95.0,1.0,77.0,16.2,30.654526582545685,71.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,160.0,40.0,2034883.7209302327,11627.906976744183,0.0,62.0,27.555555555555554,31.56757345204546,507.19444444444457,0.0
99.0,2.0,124.0,0.0,93.0,0.0,51.666666666666664,61.73847877844434,0.0,0.0,0.0,0.0,inf,inf,5954497.674406605,8518521.428034864,20452938.0,733719.0,227818190.0,5954400.174406605,8518386.370639658,20452745.0,733717.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,160.0,40.0,1005131.7334707299,10256.410256410256,0.0,93.0,54.25,51.2957166897568,880.9166666666667,0.0
22.0,4.0,868.0,0.0,434.0,280.0,372.5,87.21111731796881,0.0,0.0,0.0,0.0,62245684.25701997,5601359.309803729,18688857.5,1431.7014547212746,18690392.0,18687996.0,18690078.0,18688696.5,1206.8414983039524,18690072.0,18687994.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,464.0,80.0,5574200.065539221,27159.24426450742,280.0,434.0,388.9333333333334,75.75569666973178,1439.0666666666666,1.0
108.0,138.0,6504.0,164744.0,1776.0,219.0,479.5198511166253,504.5020323914363,5440.0,595.0,3000.041461412151,1857.9538797505506,75479.61952313656,5743.720514369841,3145788.7969265366,12035478.686785502,73269323.0,19.0,237835462.0,6551361.622549021,17546977.980662752,73122771.0,17.0,227897926.0,5504845.987879908,14025442.091681743,69251486.0,21.0,0.0,0.0,0.0,0.0,2476.0,3292.0,1656.718731622577,4087.001782747264,219.0,5440.0,1856.662337662338,2007.320041098767,1684163.8924550957,3.0
37.0,43.0,3086.0,4482.0,648.0,0.0,88.17142857142859,154.0879209897972,976.0,0.0,112.05,272.3271929132308,588.1095409971332,36479.28082305192,174136.6351351352,403078.9035075214,2296874.0,185.0,12868351.0,378480.911764706,637057.9261656723,2693144.0,1.0,12471458.0,319783.8974358974,528534.953493831,2296581.0,4.0,0.0,0.0,0.0,0.0,1200.0,1440.0,14002.15800084652,22477.122822205398,0.0,976.0,99.57894736842104,222.7189118243229,49603.713684210525,3.0
160351.0,0.0,70186592.0,0.0,990008.0,814328.0,969432.9768220566,51309.678843751135,0.0,0.0,0.0,0.0,inf,inf,337707.5283490998,744705.0587729046,3274120.0,960.0,9831614.0,337707.5283490998,744705.0587729046,3274120.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160351.0,0.0,343762571.2948212,0.0,814328.0,990008.0,971419.2704660067,49862.872187051624,4439531.844200083,2269.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333784.6781455804,326.0,69.29646455628165,375.0,277.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,128.0,192.0,116174.6357235079,217610.04242207253,0.0,0.0,0.0,0.0,0.0,4.0
47.0,62.0,7191.0,15263.0,2241.0,31.0,434.7096774193548,722.6605005473798,2436.0,0.0,691.125730994152,893.0070544123408,245968.8235694953,16562.317928205943,192416.18901515144,517981.0848889042,2589123.0,6.0,11720801.0,393342.27179487195,906487.3598552534,3596293.0,2.0,11332036.0,325660.16984126985,653620.5288164162,2567757.0,7.0,1.0,0.0,0.0,0.0,1352.0,1704.0,2872.657626719845,13689.660301486101,0.0,2569.0,561.5336134453781,837.9143574720863,401545.43722753687,1.0
8.0,7.0,1938.0,2146.0,969.0,0.0,242.25,448.5598383398012,1073.0,0.0,306.57142857142856,523.570389136888,815.8105849226058,2.9963660073063387,357576.0,1337589.56219951,5004892.0,2.0,1172.0,167.42857142857142,246.04258245464823,646.0,2.0,5005966.0,834327.6666666665,2043211.6728264517,5005016.0,3.0,0.0,0.0,0.0,0.0,272.0,240.0,1.598061870563381,1.398304136742958,0.0,1073.0,255.25,457.3939950050357,209209.26666666663,1.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338608248761036,3074082.7105263164,4587508.549884101,9969899.0,1.0,116815143.0,3074082.7105263164,4587508.549884101,9969899.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338608248761036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76086.74360592519,403.5,174.65537495307723,527.0,280.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,128.0,192.0,30218.502724896585,45868.2408810286,0.0,0.0,0.0,0.0,0.0,4.0
172327.0,0.0,75357104.0,0.0,1124896.0,909184.0,1100524.3036917832,62713.96714680393,0.0,0.0,0.0,0.0,inf,inf,447988.19901606714,790465.0079846825,2835392.0,1197.0,12569114.0,447988.19901606714,790465.0079846825,2835392.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709585.0,0.0,470933242.8198665,0.0,909184.0,1124896.0,1102792.9320762302,61004.30013536659,5393890.322691212,2597.0
26338.0,0.0,11588720.0,0.0,73480.0,73480.0,73480.0,0.0,0.0,0.0,0.0,0.0,2976238974.630166,6764179.4877958335,21109.66719154296,67579.0467511079,788974.0,8.0,4073574.0,21109.66719154296,67579.0467511079,788974.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7854.0,0.0,6764179.4877958335,0.0,73480.0,73480.0,73480.0,0.0,0.0,167.0
