,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
2223,10:46:49,237916,1726,0,759152.0,0.0,5280.0,5136.0,5275.2,26.066928199592525,0.0,0.0,0.0,0.0,913735864.6299102,2076701.05095227,2032.0089146296452,2303.6310651409576,6336.0,15.0,237916.0,2032.0089146296452,2303.6310651409576,6336.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15200,0,2076701.05095227,0.0,5136.0,5280.0,5275.2786885245905,25.856096088118807,334.26885245901644,0,0,0,0,0,0,0,0,0.0,5637.466666666666,5275.2,0.0,1
2224,10:46:50,390642,2200,0,964544.0,0.0,8800.0,7072.0,8758.857142857143,265.02507918868224,0.0,0.0,0.0,0.0,343502072.43946886,781080.5188397008,3686.4944861256968,5473.402149197731,29609.0,22.0,390642.0,3686.4944861256968,5473.402149197731,29609.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,781080.5188397007,0.0,7072.0,8800.0,8759.341176470589,263.4806197328181,8677.754621848742,0,0,0,0,0,0,0,0,0.0,9123.638095238095,8758.857142857141,0.0,1
2225,10:46:51,592172,4380,0,1925904.0,0.0,11880.0,11232.0,11871.9,72.22041732948712,0.0,0.0,0.0,0.0,97151470.19785158,221016.1749600178,3629.127341608272,4590.732848181467,24844.0,26.0,592172.0,3629.127341608272,4590.732848181467,24844.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27680,0,221016.1749600178,0.0,11232.0,11880.0,11871.950310559007,71.99720491469061,575.9552795031057,0,0,0,0,0,0,0,0,0.0,11946.62142857143,11871.9,0.0,1
2226,10:46:52,293307,1732,0,754448.0,0.0,11000.0,7184.0,10908.971428571429,580.5031768407209,0.0,0.0,0.0,0.0,650605943.4373858,1480078.2913383588,4244.90303030303,8151.764238397118,52790.0,29.0,293307.0,4244.90303030303,8151.764238397118,52790.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38912,0,1480078.2913383585,0.0,7184.0,11000.0,10910.128191766546,576.9971094297034,18582.714925928685,0,0,0,0,0,0,0,0,0.0,11495.114285714286,10908.971428571429,0.0,1
2227,10:46:53,565912,3970,0,1737152.0,0.0,14960.0,10136.0,14860.125714285714,688.81736377884,0.0,0.0,0.0,0.0,985257610.0840808,2240987.4459507163,4781.637162047429,8081.429111492851,54232.0,33.0,565912.0,4781.637162047429,8081.429111492851,54232.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,58016,0,2240987.4459507163,0.0,10136.0,14960.0,14861.173527879104,685.2827987386439,26552.434107049805,0,0,0,0,0,0,0,0,0.0,15214.325714285715,14860.125714285714,0.0,1
2228,10:46:54,5952992,3700,7,1620358.0,2146.0,14315.0,10904.0,13728.109999999999,773.741775629937,1073.0,0.0,306.57142857142856,523.570389136888,355325385.69762397,808562.4709943477,365034.89553236536,1350380.2604000678,5102529.0,33.0,948064.0,7648.538389508316,13093.005332614852,98317.0,33.0,5006355.0,834392.5,2043199.03736124,5005055.0,1.0,0,0,0,0,78508,240,808561.0727971831,1.398197164575996,10904.0,14713.0,13779.11822313379,861.9948129400809,177168.78248139573,0,0,0,0,1,0,0,0,0.0,14161.776260162602,13728.11,306.57142857142856,1
2229,10:46:55,542083,672,5,293936.0,0.0,2640.0,2208.0,2561.032258064516,150.01736186396826,0.0,0.0,0.0,0.0,303598638.368354,694643.8089813961,208649.4606090562,298071.9080607734,432825.0,14.0,133810.0,4661.127275722876,9597.01679995577,24673.0,10.0,775.0,389.0,544.4722215136417,774.0,4.0,0,0,0,0,20064,160,691264.3214306934,3379.4875507026677,2208.0,2640.0,2571.4285714285716,143.5711971410429,12565.82488479263,0,0,0,0,0,2,2,0,5.0,2868.062365591398,2561.032258064516,0.0,1
2230,10:46:56,558966,3916,0,1718576.0,0.0,13208.0,11408.0,13170.639631336406,252.62047727088674,0.0,0.0,0.0,0.0,1276000175.8645227,3555232.4734523655,12784.217288826489,20222.91618084412,48082.0,35.0,558966.0,12784.217288826489,20222.91618084412,48082.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,427478,0,3555232.473452365,0.0,11408.0,13208.0,13171.088145896656,251.23228873726015,6707.9743504265125,0,0,0,0,0,0,0,0,0.0,13815.701382488482,13170.639631336406,0.0,1
2231,10:46:57,478378,2186,0,960976.0,0.0,7040.0,6608.0,7024.0,82.35037890417003,0.0,0.0,0.0,0.0,1210286101.912819,2750826.0834548487,3016.4291936129675,13450.372244994727,166440.0,14.0,478378.0,3016.4291936129675,13450.372244994727,166440.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43792,0,2750826.0834548487,0.0,6608.0,7040.0,7024.290909090909,81.61283321546031,2220.2181818181816,0,0,0,0,0,0,0,0,0.0,7515.473015873016,7024.0,0.0,1
2232,10:46:58,4594541,12946,2,5683536.0,0.0,40056.0,35448.0,39991.040421329824,531.8936167909953,0.0,0.0,0.0,0.0,5418439083.244866,16243023.930672858,52912.20403394161,219628.2580693238,2551601.0,74.0,4594541.0,73069.53736727494,239345.8054239543,2551681.0,75.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,-1188119048578,40,16243010.701409727,13.229263130043654,35448.0,40056.0,39991.61425899011,529.8435405450058,12097.01938750641,0,0,0,0,1,0,0,0,0.0,41966.71255211763,39991.040421329824,0.0,1
2233,10:46:59,1295424,6792,3,2983568.0,0.0,21120.0,19104.0,21042.46153846154,391.4747612398312,0.0,0.0,0.0,0.0,1000911354.1887479,2313343.243798366,8892.79052406907,16865.944924014482,141738.0,214.0,1295140.0,8667.79052406907,16785.334750959217,141456.0,46.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,-3035125381080,96,2290369.994870451,22973.248927915054,19104.0,21120.0,21043.924528301886,387.83857908317214,10744.197387518143,0,0,0,0,0,2,2,0,3.0,21462.00879120879,21042.46153846154,0.0,1
2234,10:47:00,11023271,10172,0,4475680.0,0.0,25520.0,25520.0,25520.0,0.0,0.0,0.0,0.0,0.0,595099311.429705,1352498.4350675114,33040.85087170034,484307.6254256008,9440257.0,47.0,11023271.0,33040.85087170034,484307.6254256008,9440257.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1352498.4350675114,0.0,25520.0,25520.0,25520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,25886.719047619048,25520.0,0.0,1
2235,10:47:01,1287447,4576,0,2011424.0,0.0,12760.0,11752.0,12722.25641025641,193.1755973983545,0.0,0.0,0.0,0.0,505188316.02106386,1148554.2328327445,10463.926738762255,54936.30330272446,528862.0,30.0,1287447.0,10463.926738762255,54936.30330272446,528862.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1148554.2328327445,0.0,11752.0,12760.0,12722.95025728988,191.42689999002988,5235.248977437656,0,0,0,0,0,0,0,0,0.0,13046.120227920228,12722.25641025641,0.0,1
2236,10:47:02,1831385,10984,2,4824592.0,0.0,27280.0,23536.0,27209.24332810047,484.85917725586046,0.0,0.0,0.0,0.0,1055196796.090885,2433627.260657414,10662.26349394029,20646.932337532606,168893.0,50.0,1831271.0,10625.596827273623,20582.55584078625,168782.0,51.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,7220,40,2416385.881347069,17241.379310344826,23536.0,27280.0,27210.21358107461,482.12110006067434,13679.51442966436,0,0,0,0,1,0,0,0,1.0,27613.939717425434,27209.24332810047,0.0,1
2237,10:47:03,1410498,6536,0,2863600.0,0.0,19800.0,13680.0,19676.766666666666,861.9860929695813,0.0,0.0,0.0,0.0,998513898.7386446,2271392.546368499,8844.646922433782,22687.01508420634,197999.0,38.0,1410498.0,8844.646922433782,22687.01508420634,197999.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2864,0,2271392.546368499,0.0,13680.0,19800.0,19678.021000609377,857.6848129325141,33452.67564222261,0,0,0,0,0,0,0,0,0.0,20045.164814814816,19676.766666666666,0.0,1
2238,10:47:04,25784791,5625,9,2470254.0,2146.0,14127.0,13640.0,13761.75,225.43719429461632,1073.0,0.0,306.57142857142856,523.570389136888,1381463230.9766545,3139691.1020537876,3603131.829624311,9279676.040559135,24555654.0,34.0,20779844.0,4862342.198671931,9722187.322067747,19551257.0,34.0,5005918.0,834321.3333333333,2043242.2066360773,5005072.0,4.0,0,0,0,0,48272,320,3139689.6006474555,1.5014063319177133,13640.0,14713.0,13835.0,380.227651107421,144573.06666666668,0,0,0,0,2,0,0,0,0.0,14404.6,13761.75,306.57142857142856,1
2239,10:47:05,1313718,7002,0,3080880.0,0.0,15840.0,15840.0,15840.0,0.0,0.0,0.0,0.0,0.0,,,6601.597989949749,22399.95013907371,259099.0,22.0,1313718.0,6601.597989949749,22399.95013907371,259099.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221272.7209273994,0.0,15840.0,15840.0,15840.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,16137.0,15840.0,0.0,1
2240,10:47:06,1379670,7242,0,3185904.0,0.0,17600.0,17312.0,17590.4,52.13385639918505,0.0,0.0,0.0,0.0,983642367.1172254,2235621.0695235087,7836.790051954689,15566.589867364808,143703.0,37.0,1379670.0,7836.790051954689,15566.589867364808,143703.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2235621.0695235087,0.0,17312.0,17600.0,17590.55737704918,51.712192176237615,668.5377049180329,0,0,0,0,0,0,0,0,0.0,17916.733333333334,17590.4,0.0,1
2241,10:47:07,1270593,6802,0,2992880.0,0.0,15400.0,15400.0,15400.0,0.0,0.0,0.0,0.0,0.0,968482849.610865,2201097.385479239,6385.884422110553,14021.081344734706,134095.0,33.0,1270593.0,6385.884422110553,14021.081344734706,134095.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379390600647,0,2201097.385479239,0.0,15400.0,15400.0,15400.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,15694.8,15400.0,0.0,1
2242,10:47:08,4748640,5299,24,2320002.0,2834.0,16720.0,14408.0,16275.904761904761,490.25962728490856,976.0,0.0,118.08333333333331,275.46970427075,528991527.9369839,1203370.3693868967,89146.8072044716,415045.77709775156,2794658.0,39.0,4748640.0,187468.8617499261,635470.058378905,2937878.0,39.0,3503736.0,152336.34782608697,550014.921077321,2661786.0,1.0,0,0,0,0,-577056270409,784,1203363.7122288707,6.657158025952931,14408.0,17256.0,16301.967186218213,576.3449278023313,56723.13152857532,0,0,0,0,1,0,0,0,1.0,16683.266666666666,16275.904761904761,118.08333333333331,1
2243,10:47:09,1033379,5312,3,2335824.0,0.0,12760.0,12472.0,12749.333333333334,54.90025260278002,0.0,0.0,0.0,0.0,951628021.0322673,2207308.8010369083,5749.536124016308,16373.649533873573,182356.0,217.0,1033103.0,5518.036124016308,16312.131243910344,182081.0,29.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,30416,96,2179489.297341661,27819.50369524725,12472.0,12760.0,12749.527272727273,54.40855547697355,1480.1454545454544,0,0,0,0,0,2,2,0,3.0,13042.82962962963,12749.333333333334,0.0,1
2244,10:47:10,1470222,8008,0,3523088.0,0.0,19144.0,19144.0,19144.0,0.0,0.0,0.0,0.0,0.0,2030609430.9250417,4942294.161193277,7396.010050251255,25675.507389416623,294836.0,46.0,1470222.0,7396.010050251255,25675.507389416623,294836.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2848,0,4942294.161193277,0.0,19144.0,19144.0,19144.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,20004.0,19144.0,0.0,1
2245,10:47:11,951378,5200,5,2286544.0,0.0,11880.0,11592.0,11877.061224489797,29.017701521138072,0.0,0.0,0.0,0.0,953957492.266208,2172162.1676306003,54006.21627367607,77666.09391394579,156478.0,31.0,851598.0,4283.049607009407,7295.748677163486,56761.0,27.0,944.0,473.0,663.2661607529816,942.0,4.0,0,0,0,0,-253989796273,160,2169144.9174150587,3017.25021554135,11592.0,11880.0,11877.07614213198,28.944339430032247,837.7747850409198,0,0,0,0,0,2,2,0,5.0,12154.30612244898,11877.061224489797,0.0,1
2247,10:47:13,3134058,5017,24,2198546.0,2834.0,12320.0,11304.0,11943.551020408164,185.07695979776122,976.0,0.0,118.08333333333331,275.46970427075,1263379586.7873266,2871425.2617167425,60313.34343453866,277809.3282713498,1851549.0,30.0,3134058.0,128956.15252544777,431160.6472765683,1961405.0,30.0,2447062.0,106394.0,376121.8006820034,1820492.0,1.0,0,0,0,0,104292,784,2871415.7261883575,9.535528385480092,11304.0,12856.0,11967.456632090047,274.09463720793417,48420.5659952026,0,0,0,0,1,0,0,0,1.0,12464.590022675737,11943.551020408164,118.08333333333331,1
2248,10:47:14,1544272,9162,0,4025520.0,0.0,20680.0,17800.0,20650.61224489796,290.1770152113807,0.0,0.0,0.0,0.0,573764732.9510524,1304491.5826897805,7790.2931065584335,15346.689137496143,139197.0,35.0,1544272.0,7790.2931065584335,15346.689137496143,139197.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-634442873219,0,1304491.5826897805,0.0,17800.0,20680.0,20650.761421319796,289.4433943003225,8377.747850409198,0,0,0,0,0,0,0,0,0.0,20972.261224489797,20650.61224489796,0.0,1
2249,10:47:15,1263282,5004,5,2200880.0,0.0,11440.0,11440.0,11440.0,0.0,0.0,0.0,0.0,0.0,362502061.33985263,828908.2018251623,77121.96817420435,125713.6834325148,447320.0,31.0,1120035.0,5631.301507537689,24589.000491220002,304146.0,28.0,729.0,365.5,512.652416360247,728.0,3.0,0,0,0,0,716224,160,825130.0463782488,3778.155446913289,11440.0,11440.0,11440.0,0.0,0.0,0,0,0,0,0,2,2,0,5.0,11715.0,11440.0,0.0,1
2250,10:47:16,1027748,4204,5,1848880.0,0.0,9680.0,9680.0,9680.0,0.0,0.0,0.0,0.0,0.0,344111048.49718434,786480.5139099755,39891.80067001675,64086.05673274704,232341.0,28.0,957286.0,4813.467336683417,14454.268387227658,161964.0,24.0,838.0,420.5,589.0199487283941,837.0,4.0,0,0,0,0,-625941149797,160,783176.6467952876,3303.8671146878123,9680.0,9680.0,9680.0,0.0,0.0,0,0,0,0,0,2,2,0,5.0,9946.2,9680.0,0.0,1
2251,10:47:17,1226022,6602,0,2904880.0,0.0,14960.0,14960.0,14960.0,0.0,0.0,0.0,0.0,0.0,975641015.745778,2217365.944876768,6161.9095477386945,24184.75749269942,300691.0,32.0,1226022.0,6161.9095477386945,24184.75749269942,300691.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,130658,0,2217365.944876768,0.0,14960.0,14960.0,14960.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,15252.6,14960.0,0.0,1
2252,10:47:18,924000,3602,0,1584880.0,0.0,8360.0,8360.0,8360.0,0.0,0.0,0.0,0.0,0.0,334184662.3981269,759510.5963593792,4646.201005025126,19600.154057483956,237259.0,20.0,924000.0,4646.201005025126,19600.154057483956,237259.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64920,0,759510.5963593791,0.0,8360.0,8360.0,8360.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8619.6,8360.0,0.0,1
2253,10:47:19,6996085,6714,9,2941942.0,4290.0,18932.0,14160.0,18535.433333333334,817.9571591682483,1073.0,0.0,476.66666666666674,565.2572423242358,981208596.5479681,2231247.92018431,282923.8447591493,1153064.9273056395,5381089.0,37.0,1991135.0,51698.33566824019,174210.0473469069,839332.0,37.0,5469839.0,683729.875,1753611.0343411344,5005072.0,1.0,0,0,0,0,-213605942329,304,2231246.2748256475,1.6453586625939771,14160.0,19553.0,18666.81908190819,1024.3865174630776,200392.0391239124,0,0,0,0,1,0,0,0,0.0,19022.13333333333,18535.433333333334,476.66666666666674,1
2254,10:47:20,1592604,9702,0,4266000.0,0.0,22880.0,21440.0,22851.2,202.61562355625722,0.0,0.0,0.0,0.0,599656360.2901659,1363402.258702056,8308.913253134358,18176.13343874028,180195.0,46.0,1592604.0,8308.913253134358,18176.13343874028,180195.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1122044,0,1363402.258702056,0.0,21440.0,22880.0,22851.48514851485,201.6203667222826,8130.154455445545,0,0,0,0,0,0,0,0,0.0,23194.399999999998,22851.2,0.0,1
2255,10:47:21,1006366,4202,0,1848880.0,0.0,9680.0,9680.0,9680.0,0.0,0.0,0.0,0.0,0.0,346316208.1618732,787082.2912769846,5060.100502512563,22948.364333148114,286355.0,24.0,1006366.0,5060.100502512563,22948.364333148114,286355.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379390612931,0,787082.2912769845,0.0,9680.0,9680.0,9680.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9946.199999999999,9680.0,0.0,1
2256,10:47:22,1260921,5968,0,2620736.0,0.0,14080.0,11488.0,14053.551020408164,261.15931369024264,0.0,0.0,0.0,0.0,1390219816.79109,3160000.674764256,6366.004818966629,11461.63679116467,93620.0,32.0,1260921.0,6366.004818966629,11461.63679116467,93620.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379390627045,0,3160000.674764256,0.0,11488.0,14080.0,14053.685279187817,260.49905487029025,7539.973065368278,0,0,0,0,0,0,0,0,0.0,14559.955102040816,14053.551020408164,0.0,1
2257,10:47:23,1457771,8668,0,3813920.0,0.0,20680.0,20680.0,20680.0,0.0,0.0,0.0,0.0,0.0,2189191462.111587,4975435.141162697,7453.3601614630525,22360.565213421243,264164.0,43.0,1457771.0,7453.3601614630525,22360.565213421243,264164.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-130714330465,0,4975435.141162697,0.0,20680.0,20680.0,20680.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,21441.696774193548,20680.0,0.0,1
2258,10:47:24,1027673,4012,6,1763520.0,0.0,9680.0,9680.0,9680.0,0.0,0.0,0.0,0.0,0.0,483146180.4992576,1175946.079321469,11603.882914572865,30962.101691805987,229426.0,346.0,1027126.0,11171.382914572865,30805.831093163764,228883.0,24.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,-20191604123,192,1128268.9992288353,47677.08009263347,9680.0,9680.0,9680.0,0.0,0.0,0,0,0,0,0,4,4,0,6.0,10017.333333333334,9680.0,0.0,1
2259,10:47:25,1076567,4802,0,2112880.0,0.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,0.0,489973833.3141475,1113576.8938957897,5411.874371859296,13681.192677794685,139342.0,21.0,1076567.0,5411.874371859296,13681.192677794685,139342.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96040,0,1113576.8938957897,0.0,11000.0,11000.0,11000.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,11272.8,11000.0,0.0,1
2260,10:47:26,1549465,7602,0,3344880.0,0.0,17160.0,17160.0,17160.0,0.0,0.0,0.0,0.0,0.0,985180985.66454,2239047.6946921367,7787.251256281407,27859.050641110654,325805.0,37.0,1549465.0,7787.251256281407,27859.050641110654,325805.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-374076941360,0,2239047.6946921367,0.0,17160.0,17160.0,17160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,17463.6,17160.0,0.0,1
2261,10:47:27,1030018,5802,0,2552880.0,0.0,13200.0,13200.0,13200.0,0.0,0.0,0.0,0.0,0.0,961197450.6462444,2184539.6605596463,5176.964824120603,10325.787398761055,95920.0,28.0,1030018.0,5176.964824120603,10325.787398761055,95920.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,123504,0,2184539.6605596463,0.0,13200.0,13200.0,13200.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,13483.8,13200.0,0.0,1
2262,10:47:28,276505,1942,0,854480.0,0.0,4840.0,4840.0,4840.0,0.0,0.0,0.0,0.0,0.0,324167428.7310703,736744.156206978,1438.4642999168507,1696.8145645469185,8271.0,13.0,276505.0,1438.4642999168507,1696.8145645469185,8271.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44042,0,736744.1562069779,0.0,4840.0,4840.0,4840.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5082.942857142857,4840.0,0.0,1
2266,10:47:32,592580,3814,5,1671520.0,0.0,13200.0,10320.0,13142.4,405.23124711251444,0.0,0.0,0.0,0.0,1258179649.4720757,2865620.9360177126,26601.815481896283,36906.51197991972,78731.0,32.0,554693.0,7787.815481896282,10315.961426666829,40963.0,30.0,661.0,331.0,465.2762620207483,660.0,2.0,0,0,0,0,-379390618851,160,2861706.038327552,3914.8976901604224,10320.0,13200.0,13142.970297029702,403.2407334445652,16260.30891089109,0,0,0,0,0,2,2,0,5.0,13728.228571428572,13142.4,0.0,1
2269,10:47:35,207814,1802,0,792880.0,0.0,4400.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,328557407.27593565,746721.3801725811,1047.2763819095476,2203.6890920964843,22787.0,12.0,207814.0,1047.2763819095476,2203.6890920964843,22787.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11360,0,746721.380172581,0.0,4400.0,4400.0,4400.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4639.8,4400.0,0.0,1
2270,10:47:36,352245,2730,0,1198176.0,0.0,8360.0,6848.0,8324.0,231.89694429009697,0.0,0.0,0.0,0.0,352744635.01203924,802167.3001675181,2544.506423510462,4148.09668768739,29900.0,19.0,352245.0,2544.506423510462,4148.09668768739,29900.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9016,0,802167.300167518,0.0,6848.0,8360.0,8324.423529411764,230.54554226621588,7593.03529411765,0,0,0,0,0,0,0,0,0.0,8605.809523809523,8324.0,0.0,1
2271,10:47:37,39689004,4864,0,2140160.0,0.0,12320.0,12320.0,12320.0,0.0,0.0,0.0,0.0,0.0,1266273305.3457258,2877893.87578574,101162.93892752193,1962751.591279003,39146990.0,28.0,39689004.0,101162.93892752193,1962751.591279003,39146990.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,71908,0,2877893.87578574,0.0,12320.0,12320.0,12320.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,12824.585714285715,12320.0,0.0,1
2273,10:47:39,215172,1800,0,792000.0,0.0,3960.0,3960.0,3960.0,0.0,0.0,0.0,0.0,0.0,33127602.56737868,75290.00583495155,1081.2663316582914,1085.6660331771325,3264.0,9.0,215172.0,1081.2663316582914,1085.6660331771325,3264.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45336,0,75290.00583495155,0.0,3960.0,3960.0,3960.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3979.7999999999997,3960.0,0.0,1
2274,10:47:40,214781,1204,0,529760.0,0.0,3520.0,3520.0,3520.0,0.0,0.0,0.0,0.0,0.0,1192075457.3368242,2709262.403038237,1083.2814070351762,2367.9901247218445,26296.0,7.0,214781.0,1083.2814070351762,2367.9901247218445,26296.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,46592,0,2709262.403038237,0.0,3520.0,3520.0,3520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3973.2,3520.0,0.0,1
2275,10:47:41,1656365,7978,0,3506864.0,0.0,21120.0,19392.0,21102.367346938776,174.10620912682845,0.0,0.0,0.0,0.0,1000114929.0447508,2273297.685492085,9395.612384676433,19179.11004051023,179442.0,39.0,1656365.0,9395.612384676433,19179.11004051023,179442.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3510320,0,2273297.685492085,0.0,19392.0,21120.0,21102.45685279188,173.6660365801935,5026.648710245519,0,0,0,0,0,0,0,0,0.0,21447.827210884356,21102.367346938776,0.0,1
2276,10:47:42,5762876,1615,11,702262.0,4290.0,5296.0,3112.0,4948.606666666667,455.21284909649785,1073.0,0.0,476.66666666666674,565.2572423242358,24483068.01524238,1306146.7312007889,269960.8264402822,1125385.0371159436,5089132.0,13.0,757986.0,33711.26280391858,108587.28525227713,419238.0,14.0,5346832.0,668355.75,1756174.501019332,5004995.0,4.0,0,0,0,0,389040,368,806145.0480057704,500001.6831950183,3112.0,5913.0,5078.873087308731,661.750847727961,185993.60525995458,0,0,0,0,1,1,1,0,0.0,5128.935238095238,4948.606666666667,476.66666666666674,1
2277,10:47:43,21045462,1901,11,829598.0,4290.0,7955.0,6904.0,7609.966666666667,325.2246536193584,1073.0,0.0,476.66666666666674,565.2572423242358,760194404.6714659,1727828.0322096392,2807515.1516182604,7324205.097790369,20211197.0,31.0,16040525.0,3840398.1152546243,7723123.814246848,15615503.0,32.0,5425610.0,678202.125,1754143.193211305,5005056.0,3.0,0,0,0,0,36672,384,1727826.2417845281,1.7904251110318306,6904.0,8553.0,7737.478390461998,524.5784162870141,178707.79402455472,0,0,0,0,2,0,0,0,0.0,8264.390476190476,7609.966666666667,476.66666666666674,1
2279,10:47:45,389112,1252,0,543968.0,0.0,8800.0,5344.0,8646.967476294305,636.3706121185255,0.0,0.0,0.0,0.0,760899787.7356188,1730137.6381592348,9314.85472672126,13517.974243101185,61308.0,26.0,389112.0,9314.85472672126,13517.974243101185,61308.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-956447066236,0,1730137.6381592348,0.0,5344.0,8800.0,8655.996195514577,626.8967885833274,24454.080712355386,0,0,0,0,0,0,0,0,0.0,9289.278380068623,8646.967476294305,0.0,1
2280,10:47:46,1011395,7462,0,3271760.0,0.0,25080.0,19320.0,24964.8,810.4624942250289,0.0,0.0,0.0,0.0,1064919606.6057262,2422201.262339547,7793.466019509655,11786.500481910878,73053.0,47.0,1011395.0,7793.466019509655,11786.500481910878,73053.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-4996904573062,0,2422201.262339547,0.0,19320.0,25080.0,24965.940594059404,806.4814668891304,32520.61782178218,0,0,0,0,0,0,0,0,0.0,25379.34285714286,24964.8,0.0,1
2281,10:47:47,215967,812,3,353232.0,0.0,5280.0,3696.0,5168.126054590571,342.8605209476464,0.0,0.0,0.0,0.0,459995907.7720708,1077859.5582721909,10028.214794024629,15354.35303645549,47639.0,165.0,215657.0,9799.714794024629,15243.337271809201,47332.0,15.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20536,96,1058786.8985334488,19072.65973874212,3696.0,5280.0,5178.993784523564,335.06108715462113,18132.83746754822,0,0,0,0,0,2,2,0,3.0,5523.8272952853595,5168.126054590571,0.0,1
